procedure id,#instructions,#samples,inYara?,4abb20f92c04e1118e356936f36359620e998de7,60a5b825c197a8788b8934c31e7453bd9a87e452,8a189f0c6a69efeaed1916860a0ff74e424563f6
738f22e16f82e4b9a01da1eb0457c4ae,274,3,True,0x232f0,0x22610,0x223e0
73b77467eefa7c3326d6727ed932d28c,82,3,False,0x1c750,0x1ba70,0x1b840
7405924e1e93f6ca68a0c2487fb44f48,384,1,False,0x1380,-,-
74613d4e30bee3c1c87376de278d17f4,48,3,False,0x33ad0,0x33510,0x332e0
748c6035b53aa2d720f1b2979ce0f692,16,3,False,0x12990,0x11e20,0x11bf0
74a6be409646b926d561dd4d709656b5,25,3,False,0x3adf4,0x39a40,0x39778
74befeb62131f790b94472669af41377,203,3,True,0x145e0,0x13a70,0x13840
74dfc2ff167e831f49c01622feeaf166,101,3,False,0x1c180,0x1b4a0,0x1b270
74fc7fce970f62b348a4ed515da468b7,21,3,False,0xc0,0xc0,0xc0
752a29840ed5b47c462bbe44819000cb,11,3,False,0x33c50,0x32df0,0x32bc0
754765337ee47d59dff63cbab1394205,280,1,False,0x2180,-,-
7568403888e5d2fa50d5cbbc9cf1141b,26,3,False,0x131f0,0x12680,0x12450
7585a4550f493f06f3337a54999e374a,21,3,True,0xa9a0,0x9e30,0x9c00
75da50225f0903732d1b4bec5edacef9,356,1,False,-,-,0x570
76ba832ab423d8f43a0646d34e6db660,11,3,False,0x3b748,0x3a324,0x3a07c
772b939272a2029c4927b40f0c140acd,441,3,True,0xdb20,0xcfb0,0xcd80
782c5fe4f112f2572f76e9358fc45dec,82,3,False,0x3acac,0x398f8,0x39630
783e7f5184676e7799543c44f044e199,98,3,True,0x3bc54,0x3a878,0x3a5d0
78a30a863c78a56446f28d72aea5bca8,1,3,False,0x3ae36,0x39a82,0x397ba
78d0c69470e83ab4de31d3f5dfc43512,22,3,False,0x21bf0,0x20f10,0x20ce0
78dc1a6bbda350c649155323bc225432,17,3,False,0x29770,0x28a90,0x28860
78e02acc0b4c5dff3c252a3ece2dda24,32,3,True,0x12350,0x117e0,0x115b0
794a181039e8b1ce32f8aaf02c39cc65,33,3,False,0xe840,0xdcd0,0xdaa0
79a83f9490a37fffd9f4b5ac0256fd44,101,2,True,-,0x3960,0x3760
7a6e79a34b40b7cad3240a32a782b84f,94,3,True,0x1c840,0x1bb60,0x1b930
7a7984a96dff2681f57b2db1d36b05c6,28,3,False,0x3f424,0x3e6f4,0x3e44c
7aa290810b3fe96b15ef316a7d7aa77f,4,3,False,0x190,0x210,0x210
7aa4c322052a15c1ad9d093d0af32c5e,41,3,True,0x170d0,0x163f0,0x161c0
7aff5dab36828a358af07d101d071118,30,3,False,0x3cd30,0x3b954,0x3b6ac
7b95005cecc43b23dca61832baef2c07,52,3,True,0x2aa00,0x2a2f0,0x2a0c0
7bad50ba28559a4d0b8f91a72e7ea66c,32,3,True,0x36910,0x35c14,0x359c4
7bbf17c75c1fdfa71fe77021828fc693,392,3,True,0xbea0,0xb330,0xb100
7bee44f66a05f8986a382ff45246221a,267,1,False,0x3ba0,-,-
7c8d19da5b0718a141eae24741551883,173,3,True,0x3e954,0x3d578,0x3d2d0
7e6dae2a2ce68850c6699993250f3d7f,92,3,False,0x1c3d0,0x1b6f0,0x1b4c0
7ee63444f5a1863c99bc5017ebb9e44d,98,3,True,0x2dd10,0x2d030,0x2ce00
7f26ba971ee2284186b44d4654f8db7e,60,1,False,0x1fc0,-,-
7f33fc3240a3125dcaa96bcd97e84553,57,2,True,-,0x5250,0x5020
7f9672d82cc196d9e9bf1234c4b248b2,66,1,False,-,-,0xd10
80131056ce0c4c3cb7050de5c1e9a809,65,2,True,0x9d50,-,0x9020
80c1074ae6a58250a32e0ffb865bb331,101,1,True,0x7820,-,-
81b43c803f5b295eda58c4db02b2803d,299,3,False,0x36501,0x35805,0x355b5
81fe73bcebe6ec22a59e43228235b361,74,1,True,0x36ec4,-,-
820aaf842c95526a783bc0b6d1b81e7a,57,3,True,0x33070,0x32390,0x32160
82b271e1bfde67e31b916e7fbe6f6785,13,3,False,0x3d8dc,0x3c500,0x3c258
83199b30487f30f400e5c8963c3782c3,24,3,False,0x308d0,0x31cf0,0x31ac0
8340eae00f2b28c8820ec6c373d550ff,5,3,False,0x3f08c,0x3e31c,0x3e074
8386874949b3186fde50323caf2e8287,8,3,False,0x12b20,0x11fb0,0x11d80
838a303a670e6edc93f00950c3fd7050,83,3,False,0x126d0,0x11b60,0x11930
838b3f6997ab9fd8e360e7cf5790f36b,426,3,True,0x19590,0x188b0,0x18680
83edafe492da8d8ec71962462d570630,10,3,False,0x37208,0x363bc,0x360f4
850234df50189edc2e5f25252471f00f,18,3,False,0x242a0,0x235c0,0x23390
856084bfda2698893d149e33e940d05b,14,3,False,0x115c0,0x10a50,0x10820
857407d373e72dce07965d7e1ce07569,18,3,True,0x8300,0x5990,0x5760
85e2f63d181ac4f914fc1d80fbb02268,51,3,True,0x1ea60,0x1dd80,0x1db50
86049ce1aee98479acee7b8ec2cb9920,58,3,False,0x1d8e0,0x1cc00,0x1c9d0
860d91eb1eb76534040c591add5a7764,111,3,True,0x6110,0x5f20,0x5cf0
865e6ef646a6a9e6d89519f08262b8a6,26,3,False,0x1c070,0x1b390,0x1b160
8660724e92378c6a409d39876e0bd2bc,41,1,False,-,0xf60,-
86a899e62acbb094249d2d423f7d7111,13,2,False,0x395a8,-,0x38130
874581a6bc7bea33a5718eb05d422722,155,3,True,0xd0e0,0xc570,0xc340
879c1e0bdf85abb182c6e34af1d90b10,642,3,False,0x25eb0,0x251d0,0x24fa0
87a564b11b6f70e96890e9da50f05ae8,10,3,False,0x11a90,0x10f20,0x10cf0
87d8062e1de997abd47c135a3d902be1,78,3,False,0x3f65c,0x3e92c,0x3e684
88838ffb80ac5ca30ae7250181e4578f,112,3,False,0xa540,0x9a10,0x97e0
88b2bf811e3cad83d2a5c80640bb969c,41,1,False,-,-,0xf30
891d2ff42ae859b66ff9a09c08d7bf6b,20,3,True,0xa8e0,0x9d70,0x9b40
8951a33f80385a1f12270e489ae29245,23,3,False,0x34740,0x33964,0x33734
89b3d997299784e25634da523c06d2dd,31,3,True,0x34e08,0x34128,0x33ed8
8a4066806973df838333c14ec11424f3,21,3,False,0x1b570,0x1a890,0x1a660
8a94614fb6564ab71b0974008ac963be,21,1,False,0x6770,-,-
8ad2db034194a1b29dcd0cab341078a1,14,3,False,0xb4e0,0xa970,0xa740
8ae15f1e5cd83592e8e1019e9c5b4083,25,3,False,0x12100,0x11590,0x11360
8af2b2f921f61b658f3a80b4293e07e4,37,1,False,0xa30,-,-
8b0c2ae54ed3a03975adeb22e69a16d0,59,3,False,0x21690,0x209b0,0x20780
8b880a74f2d5c8a261f4a364fa428a34,31,3,False,0x3b608,0x3a240,0x39f78
8bac971f00410eab7ce32b5ea460f93f,37,3,True,0x14570,0x13a00,0x137d0
8c053c685b8233817be62caebddd793f,20,3,True,0x347ec,0x33a10,0x337e0
8c2df9ca52ce992a3463815ef51f7b20,17,3,False,0x3cce8,0x3b90c,0x3b664
8c69ba1c0ad0a500e25930b182a9f313,43,3,True,0x29700,0x28a20,0x287f0
8c6cf365d7f47e8d1da90718a7983a64,10,2,False,-,0x34504,0x342b4
8cdda0f22c70e00ad23edcab5b8ad299,100,3,False,0x24600,0x23920,0x236f0
8d238ed909b083b3fcfd8b4351616148,19,3,False,0x32c10,0x31f30,0x31d00
8d875d3ca0e036a8eb530c4ca1fd190c,12,3,False,0x117b0,0x10c40,0x10a10
8db20dc6fa4c212c19a1c2634a811d95,2674,3,False,0x2b110,0x2a430,0x2a200
8e1b64a94e17e1e6250a7b2b723242a8,162,1,False,0x49a0,-,-
8e1eae65045268cb3a6b5e8470340a56,61,3,True,0x3dbd6,0x3c7fa,0x3c552
8e47b7890a08ea280001ca353b4e81e2,12,3,False,0x364d8,0x357dc,0x3558c
8e683734224360127b8905756a2dd1b5,54,3,False,0x21420,0x20740,0x20510
8e6bfafbe294570411ae7d4201f2145b,41,3,True,0x20710,0x1fa30,0x1f800
8e807acea609b8103545e87ce1d06a71,91,1,False,0x11d0,-,-
8e90c1910458a75c65d84422319f1945,313,2,True,-,0x1a60,0x1a40
8ec9e935c15e12e635ed8ded412596f1,90,3,False,0x1c990,0x1bcb0,0x1ba80
8edea15c7efc5d540fd13c65c22641c7,86,3,False,0x8aa0,0x6390,0x6160
8f67899075f6f8c442287fcdca6309e9,180,3,True,0x272e0,0x26600,0x263d0
8f6d83646979eb6153479f1a57c48a21,11,3,False,0x39334,0x38184,0x37ebc
8f854213c2ef181bfb73bf23d7251bab,987,3,False,0x10400,0xf890,0xf660
8ff74114db9634df745a1a34063dac38,59,3,False,0x38284,0x37438,0x37170
915c10eeeba8f509ee859fc3e0a14df3,15,1,False,0x38844,-,-
91a381a0d24ec545bbbbdeefb19779ad,211,3,False,0x3f789,0x3ea59,0x3e7b1
91abacf6e1a235a2af1f8e5f53b07fe6,7,3,False,0x3486b,0x33a8f,0x3385f
91fde88aecca41e19b6f40df535c181e,117,3,True,0x351c0,0x34540,0x342f0
92173d4b2cd54a60de7611e011b1ca63,14,3,False,0x371ec,0x363a0,0x360d8
927ad397d99c590366e4045b689adba1,20,3,False,0x37244,0x363f8,0x36130
92ea76b589ee042d1bb6ad0077b466d9,295,3,True,0x24960,0x23c80,0x23a50
92f104d19e80f7031ad914f9241c73e2,39,3,True,0x7200,0x8a90,0x8860
939573a0ce4607743fc2c653e45947a4,569,3,True,0x1de70,0x1d190,0x1cf60
93b569fa82743df4207e325870dc0355,109,2,True,-,0x39580,0x392b8
93e47fd97e0aa97fa87b6a3dd7c2e979,260,3,True,0x17480,0x167a0,0x16570
94553f29e5b1cc67e889637f6898806d,31,3,False,0x1b4d0,0x1a7f0,0x1a5c0
94ac26d119a2ff98a521cef4c6ac8d54,59,3,True,0x12840,0x11cd0,0x11aa0
9597342485fa5903fb59696d29f24c47,7,3,False,0x3aa68,0x396b4,0x393ec
95a924bc8930732aa4159594343143e9,40,3,True,0x36a5c,0x35d60,0x35a98
95f8815cd0aae06468174700ec38bb35,264,3,True,0x39ea4,0x3dbc0,0x3d918
9683451945fa6bce21169ade39774005,154,3,True,0xf700,0xeb90,0xe960
9692be498e19fe91e62065833d3c6885,243,3,True,0x2ace0,0x29800,0x295d0
97012af95f54fc5b0b73544662f10399,15,3,False,0x3d4c0,0x3c0e4,0x3be3c
9736ba1a500ed3049c7e1197a727bfda,39,1,True,0x6c10,-,-
979327cf591d9d6fc8a5c567bb369d1b,55,3,False,0x3f540,0x3e810,0x3e568
980873dbf4baecca9135c225a61aa260,4,2,False,-,0x1590,0x1570
9808843c0a435cde643d0c4c632a8568,65,3,False,0x3fa98,0x3ed68,0x3eac0
981cacb3e39613d6c82e13446946e0eb,68,3,True,0x339e0,0x32d00,0x32ad0
9850d9581f276c2ed61abb375dfde2e0,37,3,False,0x32b20,0x31e40,0x31c10
985448135134ac234cfcf567787aa9e2,33,3,True,0x19410,0x18730,0x18500
98fac05428454ffc8bcaf89d459deef9,48,3,True,0x1a190,0x194b0,0x19280
996469566428f6c6024ae8ed67b29ee7,19,3,True,0x33620,0x32940,0x32710
99a917fc280aa4bf0f437f8d0cad96ec,11,3,False,0x16bb0,0x15ed0,0x15ca0
99fe889b394548f6888e4480631dd03b,22,3,True,0x1f540,0x1e860,0x1e630
9a4714cc17749f1adc24d1a2dc4b74d0,26,3,False,0x1f5d0,0x1e8f0,0x1e6c0
9a7657c2055828f630740cf0371943d2,57,3,False,0x1f720,0x1ea40,0x1e810
9adef7c7c8b9eba14fcdf0eae29c6a65,46,3,False,0x36310,0x35614,0x353c4
9b10f8846eae6151b8d8395c5deca7ec,8,3,False,0x351a4,0x34524,0x342d4
9b3ed8a0d6e1458513b5192d264e87d3,77,3,True,0x1b3f0,0x1a710,0x1a4e0
9b6129b701313472f97cc92060e1bde4,599,3,False,0x22020,0x21340,0x21110
9bd14deca40e321ba38bdb50dd6d1a4e,42,3,True,0x3f128,0x3e3f8,0x3e150
9bf9db5f25ef02e04a4b15b27cd7a93c,87,3,True,0x35650,0x34954,0x34704
9c02ba865a6bae73c4c5aab44d0b7acc,60,3,False,0x3a923,0x3943b,0x39173
9c1cba068f47e1c24dbc01a7b68ade60,145,3,True,0x333d0,0x326f0,0x324c0
9c54a245894be3aaa85999a5fb5e78f4,42,2,True,-,0x47f0,0x45c0
9c6be1ccbbfa47763df5e2963526bc4c,107,1,False,-,0x2ac0,-
9c83909626485959815071ca706ee556,365,3,False,0x140d0,0x13560,0x13330
9c8c488134af6d743287525d196996d9,104,1,False,0x7db0,-,-
9cc172b29a811abb3631057a1d23ffa9,12,3,False,0x30780,0x2faa0,0x2f870
9db063e08aa18f0afcb00821023cec86,13,3,False,0x3eb98,0x3d7bc,0x3d514
9dbde51af17fcf43de0c11a0a5eea757,201,3,True,0x29bd0,0x28ef0,0x28cc0
9fc96642883c55616bc82f9a56953c04,85,2,True,-,0x6c00,0x69d0
a007781bebce1d4e22a3c633ae19b314,431,1,False,0x2690,-,-
a01dcac298ce901647e182c0ddc8c2a1,95,3,True,0x20b70,0x1fe90,0x1fc60
a063cf47d080ba2882b336ddfafe57ba,88,3,False,0x1b6e0,0x1aa00,0x1a7d0
a06bc34edf71e2548bb479943b374ac3,79,2,True,-,0x77f0,0x75c0
a08996c0587567b3fdca76dfe1479564,59,3,True,0x8c60,0x6550,0x6320
a094377f4f48e368a9dbf100d6e99f3e,131,1,False,-,-,0x3580
a0f606b4c0c10fcb3c2ef35b90a7ac1f,36,3,True,0x30830,0x31c50,0x31a20
a14ba04cd303273834668245ff5d374c,105,3,False,0x13b90,0x13020,0x12df0
a1777c3d3de5ab0bcafc3f42d1576ba1,20,2,False,-,0x6d00,0x6ad0
a19585035729454a2a63d6a8383b96a0,22,3,True,0x348f4,0x33b18,0x338e8
a1ceee2a7b3cefb655bc180b10afbddd,10,3,False,0x1b550,0x1a870,0x1a640
a20fba14c3d465095b01532d57594a92,126,2,True,-,0x4e50,0x4c20
a2b2fc3942ca7cf4b3b408cdbdbfaae0,28,3,True,0x30960,0x31d80,0x31b50
a2beb99264c41e19a4df9d1528ba4d59,25,3,True,0x1ec10,0x1df30,0x1dd00
a3363fff29a0d77d365d8323c28d371a,277,3,False,0x1b9d0,0x1acf0,0x1aac0
a3b9b00b92432797877cfd04a0d1280a,40,3,False,0x16c20,0x15f40,0x15d10
a40a1f864d22ecf22fec4845524f4037,115,1,False,0x1a80,-,-
a433026567d9faa1d893701f83baa7d0,251,1,False,0x7970,-,-
a474364d725d0506ff7ae4eb99a4e52d,369,3,True,0xf9b0,0xee40,0xec10
a5dbec47d1ed90d2949d997cc2414537,25,3,False,0x11710,0x10ba0,0x10970
a6bcce3d5605abc048bebbdb5eea1df2,60,3,False,0x27600,0x26920,0x266f0
a6d67ca3a90179dda16dc732db304cb7,44,1,True,0x16a80,-,-
a796cfdc5561c1aa5c56dbd12621bb07,18,3,False,0x3716c,0x36320,0x36058
a7fd25056c7520e280ea8abcdcd244fe,319,3,True,0x164d0,0x15960,0x15730
a85b6f4ab9e1150f40dd7d28adebe1e3,55,1,False,0x1de0,-,-
a86bdba5763010820e07315e43265147,313,1,False,-,-,0x3d40
a8bfa37c352fd6837a8d45599e63596a,7,3,False,0x11c00,0x11090,0x10e60
a91c859b7b62005818a8e294ae799f03,124,2,True,-,0x61b0,0x5f80
a92e66e98be298f4453b1bd241006273,13,3,False,0x3b440,0x3a0a4,0x39ddc
a9a39aff04833e5467e93393be057505,20,3,True,0x64b0,0x6e50,0x6c20
a9f62f187ac5cf27b48d2ce4f877f476,10,3,False,0x35544,0x34848,0x345f8
aa009b53e540a5398b2cc45e69faba29,25,3,True,0x309c0,0x2fb20,0x2f8f0
aa17bdaaec84414fcf4db81726f40c74,148,3,True,0x95f0,0x8af0,0x88c0
aa827baf729c3d30008da5ffac841572,32,3,False,0x1c5d0,0x1b8f0,0x1b6c0
aaadfb0d213271c67347d568c1f12452,61,3,True,0x35738,0x34a3c,0x347ec
aab084adc2cc72716689a2a99ab88c96,243,3,True,0x17140,0x16460,0x16230
aad65bdd7aa6d82e3db398f38a4c6d85,20,3,False,0x3721c,0x363d0,0x36108
ab0a760ad2053eae555f4e2155ed22b1,14,3,False,0x21b80,0x20ea0,0x20c70
ab1b1c1b8d536fd4da4683fa442b3cb5,220,3,True,0xe1f0,0xd680,0xd450
ab1e39978b498e627673851c56f28fdd,16,2,False,0x9f90,-,0x9260
ab49698f0cbf08356de0ec1c3a49ecde,44,3,True,0x162f0,0x15780,0x15550
ab517091aa1355690fe5f9e5debe9d26,49,3,False,0x1f8c0,0x1ebe0,0x1e9b0
ab60e09a99b9f495eb9c40397bd579d3,192,3,True,0xc670,0xbb00,0xb8d0
ac2479c8a8d09853e58bc0be91651483,36,1,False,-,-,0xe70
ac63d9c69eff909318d13360b5bab42d,29,3,True,0x12670,0x11b00,0x118d0
ac68e4b305b4eeb7edb92c6d85232cc5,161,3,True,0x12ce0,0x12170,0x11f40
acad29fdfd0a32aa92ce8ed35b898b91,31,3,False,0x22980,0x21ca0,0x21a70
acae9baf7601ac0d645bac1743203c85,2260,3,False,0x2df50,0x2d270,0x2d040
acca56d15406d20806b1532b58c70f1f,46,3,False,0x3b2bc,0x39f20,0x39c58
ace1096eefa8df73126eecf626438e64,75,3,True,0xab20,0x9fb0,0x9d80
ad2a8057ce92d295b736d07c21e7efa7,25,3,True,0x3f458,0x3e728,0x3e480
ad2a8cd716ce623316cb635c54d87fc8,44,3,False,0xb8e0,0xad70,0xab40
