procedure id,#instructions,#samples,inYara?,0752c7e01025cf3689ce283e0389d388f7268048,b0e0853d1aa3c318627f92bec64fe7d42490cb3a,a0d9f148e319fb604d7a70f4b482a2d9d06232fb
cae93f441e794eb86c5718c3ab4ff8c1,35,3,False,0x3345c,0x32f1c,0x3359c
cb8f6f37503a59813a4a5b7b884dc200,22,3,False,0x432e0,0x44d10,0x43360
cba162847b0d576b157a32fb09943beb,28,3,False,0x170ac,0x163d0,0x171ec
cbdb9d531fbff5681b012a426f4b39c9,40,3,False,0x3ec00,0x40a80,0x3ed40
cc1fe1d38f7897b76376bb4bff340f06,20,3,False,0xe3ec,0xd6dc,0xe52c
cc35d4118d7213e02c3b1413114cc355,7,3,False,0x16384,0x15674,0x164c4
cc4c4fdd2d6ea643e635ece5874f9027,641,3,False,0x50a00,0x522c0,0x50b70
ccba3d9998d8e7f195d9e8425a737857,20,3,False,0x1806c,0x17614,0x181ac
cdaf3926c6fc351aacb447998d9e9fc8,26,3,False,0x53650,0x54730,0x537c0
cddbf853d7744a35ac19ea59076802bc,101,3,True,0x252b0,0x24d70,0x253f0
ce492b671d0fd3dafdb2b07081d17fb3,6,3,False,0x4b060,0x4d130,0x4b1d0
ce617be35f6fe916986fd4b1e1a6ac94,39,3,False,0xcbac,0xbe0c,0xccec
ce7184b99614e17262d6e2b91d1b9a9f,112,3,False,0x3f124,0x40fa4,0x3f264
ce7192046cefac7331abb6464fba7e45,41,3,False,0x454b0,0x46ee0,0x45530
cee009ebed72539f779fd2d54c5f1b48,5,3,False,0x33568,0x33028,0x336a8
cf204a18ca9427d9f2ad3f613ef62aa9,84,3,False,0x24b48,0x24608,0x24c88
cf3bec7ba48c079b1d304138f51832b6,9,2,False,0x15bc,-,0x15c4
d00bc076dad3d999018e33701c6bd782,22,3,True,0x35f78,0x35a38,0x360b8
d0276f2d533a4993b07bc2a7cf502b51,145,3,False,0x17670,0x167d0,0x177b0
d04cbb99eb5fd9550980e3d483d37c5c,42,3,False,0x3ed60,0x40be0,0x3eea0
d07604a3ecb9f0c456f42fdd090cba67,68,3,False,0x8bbc,0x73ec,0x8cfc
d07db556f6c058aa81596f0e69d75f99,6,3,False,0x4b080,0x4d150,0x4b1f0
d0c61a74e90f18bc412cdb676fcc9b7f,202,1,False,-,0xf114,-
d0ea3ec65f64e30fb7aceb71a3b5d3b4,58,3,True,0x23dfc,0x238bc,0x23f3c
d1594e155ceb25c9d69287d96f15e47f,36,3,True,0x37250,0x36600,0x37390
d36923a31727f2267111f30dc82fce7e,103,1,False,-,-,0x6bec
d43ddf64e8fc1b699628b4bb21c3bb51,76,3,False,0x16ea4,0x161c8,0x16fe4
d497021e6dbc41db96a69da630e4f0ca,372,1,False,-,0x1a70,-
d4d67e445fc458caa08bd1eef0308e51,529,1,False,-,0x4ef50,-
d57b1737b91f3119510519f4a516c834,750,3,False,0x2e644,0x2e104,0x2e784
d5f2459f1d8373e216e71ddd2278d993,164,3,False,0x32318,0x31dd8,0x32458
d5f2d3129c4ed3fc645e8be1a426074a,1865,3,False,0x3cb9c,0x3c98c,0x3ccdc
d61344bcf9718cb07bd8f0e88e51e00a,76,1,False,-,-,0xc780
d66bf6a192885e5f1360b637f39dd21c,28,2,True,0x384,-,0x384
d72bfe2aacc461185ea3127b1f71cda2,31,3,False,0x4c980,0x4bcc0,0x4caf0
d747a46a964af53062513e6b51813200,23,3,False,0x16e40,0x16164,0x16f80
d7d3193fbe15590a242ca014bdaed7e8,51,3,False,0x15f84,0x15274,0x160c4
d7fac5e6f32f75cfa094b9a725929e15,15,3,False,0x4ca70,0x4e450,0x4cbe0
d825d21856ff109a0920211ff3c7ddb6,26,3,False,0x44cf0,0x46720,0x44d70
d83b8b390f52071357564f40e0fedca1,161,3,True,0x15ce0,0x14fd0,0x15e20
d89b26d958352add5e8c1dfce2fe3ff1,46,1,False,-,0x1c568,-
d8c67f4cdc01de930f383b06dcb8825c,70,3,False,0x1d22c,0x1ccec,0x1d36c
d939f1e847fbbff63f7198417baf268c,8,3,False,0x22f90,0x22a50,0x230d0
d9804b32bbff2ab423f91f38c9db328b,143,1,False,-,0x173d0,-
d9934674b8ed7e5440c2fe06880d6c45,80,3,False,0x40208,0x42088,0x40348
d99f0a130ee5b420dc82c1bab135cc4b,257,2,False,0xa520,-,0xa660
d9dce772bac5c51d4507d6cbfe390f5e,122,1,False,-,0x9f70,-
da255fa5f019359690a940213ad61b73,85,3,False,0x4d460,0x4edf0,0x4d5d0
da9804015a82ea3a2b684ab36d1a3245,54,1,False,-,0x5614,-
db5113218d9fd1b6b426f11b3620cd4f,562,2,False,0x4df28,-,0x4e098
dbf0c2072d0ea37caa59eb0ace118b25,217,3,False,0x4b848,0x4d768,0x4b9b8
dc49b674d9ad41b7137b0a6c8cd0be76,425,3,False,0x4038c,0x4236c,0x404cc
dc5b6fd8d5e76a2ea327e7f6fe72a416,86,3,False,0x24c9c,0x2475c,0x24ddc
dcb2c28deddb75a6bb6a6449d1dfaa4c,219,3,False,0x43910,0x45340,0x43990
dcda1b3d8422aaeb8710410e975a6638,21,3,False,0x53d90,0x54ed0,0x53f00
dcfbbb4f94c6d256bd1a7b8da0cca04e,239,1,False,-,0x5944,-
dd3931b98365bfe58fdc40102e2ac086,53,1,False,-,0x172f8,-
dd473fd16f4dc925d029d690aff3e033,174,3,False,0x1b10c,0x1a4c8,0x1b24c
dd73a54f8cd4751879277ae5c7666f12,56,3,False,0x1b028,0x1a3e4,0x1b168
ddaf8fa5d5a4f6892d7dd4fa6144aff7,14,3,True,0x2c094,0x2bb54,0x2c1d4
ddb67ab0cf968951216d3b39f4427cba,53,3,False,0x45560,0x47080,0x456d0
ddfadf14c0ddf394cd6917c69e523d91,94,1,False,-,0x4a90,-
de3066981566d502e933a8222e378a67,90,3,False,0x4a4e8,0x4c7f8,0x4a658
df198bcb1d45bc66d178726fef37f7a2,276,3,False,0x1dea0,0x1d960,0x1dfe0
df204d51d080bdb383675ea7579d77b1,76,2,False,0xc640,0xb8a0,-
df61088859503db3d27f03db6a2cdb75,57,3,True,0x3f578,0x413f8,0x3f6b8
df8f82b7de1f17d55bd3c9486c5c91dc,328,3,False,0x10648,0xf938,0x10788
e007a416e9f8518cdec11bfd8b0c359c,94,2,False,0x1764,-,0x176c
e05809d409672bb044d6dc192d084ee4,31,3,False,0x3ee0c,0x40c8c,0x3ef4c
e1448261c8ccda666ac77c1d736357cb,49,3,False,0x4bea0,0x4dd60,0x4c010
e160287a5f2a4fd8efe8e322fda0a3ce,276,3,False,0x51940,0x4ac40,0x51ab0
e1832b509d037bb9a48584e462a1989e,53,3,True,0x17d04,0x16ec0,0x17e44
e1c743195c8624d7921c9d40270c38fa,44,1,False,-,-,0x408
e1d579a428204354e0b00f0199ee3b93,57,3,False,0x4fd4c,0x5160c,0x4febc
e221e5bfaa31cf0e52fe778d42999a31,167,1,False,-,0x6e70,-
e234a4eb51ae537845c2675b8f4ef9d5,40,1,False,-,0x19cc,-
e3397a937c084522507c5223cf0bbdfe,20,3,False,0x529f0,0x54c20,0x52b60
e3dc9a41d04a9badbfac557588c8ae3e,66,3,False,0x45c30,0x47750,0x45da0
e47b2bfcb37475518b40920306877256,171,2,False,0x46b4,-,0x476c
e4edc410e30534d61714558e11fb4cb2,14,3,True,0xc978,0xbbd8,0xcab8
e504677bf07782b624583e5ff206940a,19,3,True,0x2fa14,0x2f4d4,0x2fb54
e51f2adf66f34dd98d4f3cfcb9a3ba54,75,2,False,0x2fdf0,0x2f8b0,-
e55d636d08984d273b08cd2ce018ba9a,8,3,False,0xd194,0xc414,0xd2d4
e5a67601d5be198f3d93fb670da916f1,145,2,False,0x194cc,-,0x1960c
e5c36cdf505d26df68e29b454dd274a4,7,3,False,0x22fb0,0x22a70,0x230f0
e666bc446e51a1e49df0b344b517625e,96,3,False,0x4f410,0x50da0,0x4f580
e690e67af442711774e34b6d730ac384,50,3,False,0x46b80,0x48820,0x46cf0
e694c035bc8eae7bd2217042e2d571d1,74,3,True,0x306a0,0x30160,0x307e0
e6af896b98ace9dab98404d3b7bbe4be,73,3,False,0xb0cc,0xa3dc,0xb20c
e7e024074fb3874ed5631ae0d348fd45,16,3,False,0x16d84,0x160a8,0x16ec4
e8857e1bf920bd022660fe2e00bc4d8a,23,3,False,0x51da0,0x53200,0x51f10
e90cb921b7cc9675f241af99f09e8fa5,42,3,False,0x4a8a4,0x4cbb4,0x4aa14
e9680dfa6afbb6aa5b2a08211b74541b,303,1,False,-,-,0x3ec0
e976337e6d6393691fb4ff8f7d855a88,117,3,False,0x4cf70,0x4e900,0x4d0e0
e97ae8f65dd42ef868211ea8bb798986,80,3,False,0x437c0,0x451f0,0x43840
e99d270b3cae41b6a12eb473f6e3c9dd,55,1,False,-,0x2b00,-
e9a291001bb8150076f3260fbb32f1e4,134,3,False,0x376ec,0x36a9c,0x3782c
e9a33e331d5b69b59738da2e42304676,79,3,False,0x22db8,0x22878,0x22ef8
e9dd19e887e0941aa0899b6bec83eae5,58,3,False,0x29b5c,0x2961c,0x29c9c
e9e77cb52846458c9aa21983bb68d2d7,39,1,False,-,0x16ccc,-
ea0dcf2fe6c8b36e96cea1541716dda0,83,3,False,0x19110,0x186b8,0x19250
eab8983bbc1084582d4e8386cee48917,297,1,False,-,0x3e6c0,-
ead85bd5567e4873254f1016fc0cdcce,59,3,False,0x361ac,0x35c6c,0x362ec
eb23dad6dcede638680aee33dfa9cf37,48,3,False,0x1d44c,0x1cf0c,0x1d58c
eb4d2722a137d194b920ac350d956690,120,2,False,0x7f58,-,0x8098
eba095145b710b290a59a3bc15be67ce,250,1,False,-,-,0x4380
ebec310b027d58a0fb238ae0cd58e4f1,100,2,False,0x8540,-,0x8680
ebf4a51230136cf41407089c1871e4f6,289,3,False,0x49420,0x4b490,0x49590
ed153cc0e790f813067a061b83f383a5,7,3,False,0x16804,0x15af4,0x16944
ed4eb9ed70abc3a50e76bde6026eafd9,68,3,False,0x37b28,0x36ed8,0x37c68
eda001223cd88bdacd97033dda237115,36,3,True,0x2278c,0x2224c,0x228cc
edd9b755d3adfc0122d61991fa362256,153,3,True,0x42d70,0x44690,0x42df0
ee0f43e6709fd3648518051689540b25,27,2,False,0x16f4,-,0x16fc
ee1f87ac78daa88a8d012c1229daf914,115,3,False,0x50038,0x518f8,0x501a8
eef684de67fb6c90cc6e4fd894f8d6eb,55,3,True,0x23ee8,0x239a8,0x24028
ef4286575e8b1b192c08842a52dc6dee,148,2,False,0x73c0,-,0x7500
ef72de3f29140478097e66f6480fadb9,41,3,False,0x4c3a0,0x4e180,0x4c510
efe31c96933e0f1b57468e79dba7c443,42,3,False,0xf150,0xe440,0xf290
eff80ad519b44e96d6e1c2458690afb9,66,3,False,0x87fc,0xa260,0x893c
f0212f77ac696efad3e5d5b359ddb5c2,70,3,False,0x43d58,0x45788,0x43dd8
f04adafced73b5436441ae1f09803cee,25,3,False,0xee6c,0xe15c,0xefac
f04c1881c8d8930aa28b774295bd5559,16,3,False,0x43200,0x44b20,0x43280
f07396abf5ab19312c89dd8cd5fb41cd,147,3,False,0x131e8,0x124d8,0x13328
f0daa60be65076e2db99289321b0bf3e,50,2,False,0x61cc,-,0x635c
f0e5a91c06f88050bfce512412679fab,43,3,False,0x4e880,0x50210,0x4e9f0
f0f4e8f0a50e29e5111d2eed47b7dbdc,55,3,True,0x14aa4,0x13d94,0x14be4
f1911ec9d2ba5ebf228107fac9af0ef6,6,3,False,0x168c0,0x15bb0,0x16a00
f20685f470ae2ef5dc037378006fa46c,54,2,False,0x14e0,-,0x14e8
f26eb615763a12e4df11c9b37d1446d3,136,3,False,0x223a0,0x21e60,0x224e0
f27e3118ca7877aba757000afe85de92,287,3,False,0x2e124,0x2dbe4,0x2e264
f2caa3774d8c45e0fc038520bc016467,84,3,False,0x508a0,0x52160,0x50a10
f35901be118f6b2573733fed0bc51d43,73,3,False,0x2a270,0x29d30,0x2a3b0
f3970029b5bb84cd7096974b7c4bf1ad,16,3,False,0x471c0,0x54290,0x47330
f4742004eed728a954e888b374db8a79,107,2,False,0x4b4b0,-,0x4b620
f4cc606c9f02a92d8d584d88170d016d,46,3,False,0x46ac0,0x48760,0x46c30
f51c7a7f5eb58d3ca86fe6bdf7344101,118,1,False,-,0x4ce0,-
f55cbde5cd5e90351dc2d3d73374e6da,58,2,False,-,0x46f90,0x455e0
f56ba6c962a7355d5e562291ef9b6d99,7,3,False,0x48fbc,0x4ab4c,0x4912c
f58a29db6534fcd729b995a7e47843e9,6,1,False,-,0x310,-
f59202c2b6fedd73c5e7f4b63cd99d55,71,3,True,0x436a0,0x450d0,0x43720
f59383edbd55beefa119570671cd4ae2,167,3,False,0x36b20,0x36ff0,0x36c60
f595a4f37714000e0a55dc38dd71a6c1,19,3,True,0x332bc,0x32d7c,0x333fc
f5b041f7484c6cb44e8a8e804915f8cc,42,3,False,0x533f0,0x544d0,0x53560
f5c90ad0dfa7814f647412b210051e33,10,3,False,0x49f10,0x4bf80,0x4a080
f64d363b540b5b80ead3b31662134468,17,3,False,0x48fe0,0x4ab70,0x49150
f71ebfef9506dd99e8f0c0e348f7a2a9,489,3,False,0x441d4,0x45c04,0x44254
f7468cb507ab9493c021334a4f060104,42,3,False,0x2bfe8,0x2baa8,0x2c128
f7544003461a9b6f93a77b0f8cf4f513,90,3,False,0x24378,0x23e38,0x244b8
f7ee951712f5bb77012be6d520b708a9,65,3,True,0x427d0,0x44520,0x42850
f8e1963f6c6b43fc235543ad1619d393,19,3,False,0x19714,0x18ad0,0x19854
f9ca7d4367ca453c961f69d9079ef8a4,30,2,False,0x5c3c,-,0x5dcc
fa8aef34014fe8d30e6893bd8dbb3b95,46,3,False,0x160,0x160,0x160
faaf3e6119bb33202f6d167357c14f2f,215,3,False,0x32d1c,0x327dc,0x32e5c
facc60cd52bf9526aa36c9919afafa3e,219,3,False,0x3c82c,0x3c61c,0x3c96c
fb6e439c5c17c49a74e2d39873f6d391,35,3,False,0x40d20,0x421f0,0x40e60
fb98a762397b69dd8f8add6476630daf,58,3,False,0x2b6a8,0x2b168,0x2b7e8
fba654e4f873a3acaa5b4fa5a7c942d9,254,3,False,0x4821c,0x49dac,0x4838c
fc09613a97bdcee6739fa7d8b5e903c3,17,3,False,0x4d410,0x4eda0,0x4d580
fc6891116c33daa6bd384c4ed67f98be,466,2,False,0x93c,-,0x944
fcc5298bf05000432a2f510c48a15853,164,1,False,-,0x2a63c,-
fcd76022b0830e3bda99c6b107bf1d6c,48,1,False,-,0x61bc,-
fe4b461bc811d652e6fe57aa5ab19fec,79,2,False,0x1088,-,0x1090
fe76e07f9898e8e678c8ae3fb60819e2,59,3,False,0x48620,0x4a1b0,0x48790
fe7933638df685268e89a1711efff3b4,54,3,False,0x44980,0x463b0,0x44a00
fe9b8d0dafdf746e556c3f6863670f46,340,2,False,0x1c540,-,0x1c680
ff427d0125e115f689ba98c9ec0b81aa,2335,1,False,-,0x7500,-
ffe9d9f0203ca0d5ea7f7e2304b6317d,321,3,False,0x2ff20,0x2f9e0,0x30060
